unique_id,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median,SeasonalNaive
M1030,0.02848058003682177,0.03074014444269067,0.010955264688358092,0.013192332513061615,0.03219030513295451
M1031,0.02278888227848226,0.021356273733072056,0.016384812542362504,0.01626398388279818,0.020213577294665608
M1032,0.03528153262831449,0.04460709959028322,0.011454872398807209,0.01055944102739386,0.03138573623804412
M1033,0.02539803732701498,0.02035955881767397,0.020912476258599946,0.021441962522408153,0.0341771746049965
M1034,0.03838089122113788,0.02856061410681132,0.02984762641596358,0.030529163773204807,0.051854396696689446
M1035,0.0636195893933071,0.051691780872000354,0.057669705002699606,0.06009395772129869,0.09306912227985333
M1036,0.012787163299077845,0.011044583069024984,0.01177761184974066,0.016681264679367386,0.016838025108463574
M1037,0.006229770832210362,0.007466381328468226,0.00526309180790983,0.0055827633725916495,0.03031459161445268
M1038,0.014406612498737217,0.02578820724143818,0.007984681329178544,0.007890237513101937,0.10221247498221799
M1039,0.021262038219664506,0.012659275106383684,0.010669802505606554,0.009300198690042803,0.0383544649587015
M104,0.05257009561416289,0.058823138975154586,0.06829003354056938,0.06849220842158311,0.07097714833607954
M1040,0.022496597907206626,0.022264161839592716,0.017213222768397225,0.017559666168712403,0.021112460769550322
M1041,0.022361626132572157,0.031178348135237056,0.005312495056685807,0.008803018353891938,0.01580906448787057
M1042,0.03249455501844732,0.04856475243299949,0.006018758009382483,0.0056285735147093945,0.03353691548127462
M1043,0.0217490843638645,0.03379319472788942,0.004948249851644121,0.0049216367377770956,0.024600627889081562
M1044,0.057229509502928315,0.06358073412985128,0.035303502829353246,0.03331947517940755,0.04046055686185445
M1045,0.014689512322928486,0.021267838807641506,0.011196245364207337,0.009787147253106724,0.013765452640756543
M1046,0.005249444494828205,0.00786691518532461,0.004242261226446659,0.0037545171638824967,0.012377738640042789
M1047,0.014565649339579446,0.011295151751178132,0.007216086270196802,0.007804419457759343,0.02417963332471954
M1048,0.023542881536808242,0.032245217577343076,0.03016487629775215,0.028648277392509094,0.031197033253398634
M1049,0.018244529661083263,0.02240294530178752,0.021856014407627647,0.021716594292048554,0.03407666181906383
M105,0.0211745063015753,0.023421917146656434,0.030875577887219872,0.03131441916581967,0.017417714880448788
M1050,0.08539422062442377,0.1465537484615097,0.04587250433410125,0.04768256568182652,0.07098167854570477
M1051,0.10402489486676249,0.16553403625709573,0.05532936851136288,0.05873697737714714,0.06337697597659897
M1052,0.08095086851863018,0.1372742777652138,0.05373198058087821,0.055695064299175034,0.09407645000238868
M1053,0.05969018846341276,0.06896477047840383,0.056390110150617796,0.05482245841721764,0.09370081219351047
M1054,0.062471323306107024,0.0683784196972997,0.051192595342329485,0.04967902265119134,0.11786603862455673
M1055,0.07055893455842686,0.08975231100511379,0.057116439607940585,0.0552729130998211,0.07692473517587377
M1056,0.14427848115255545,0.17430046900256346,0.15365955303445542,0.14933721737269304,0.3695032807673966
M1057,0.08599905772764231,0.08709567113086085,0.10002449096960597,0.09543583147906294,0.18869974260768554
M1058,0.10093842816098252,0.17448551118166603,0.04273891631197215,0.041525750804276534,0.11384227084499682
M1059,0.03455200700756114,0.03713821320147225,0.03485082815425462,0.03540503732539708,0.04996310905670148
M106,0.021367892412248245,0.02685167595520554,0.029781844120569476,0.028930807873409643,0.046771570286534565
M1060,0.10019028972403411,0.13115717220159046,0.0239635709461871,0.028370432705693355,0.16243159571842997
M1061,0.1172966458335666,0.15480961948950778,0.03537230193975366,0.03828144624467014,0.18045325518023522
M1062,0.046572406744636446,0.042719335840490626,0.028505337401330683,0.02645249300305488,0.0572280308503095
M1063,0.055593252522920196,0.06695437298797402,0.024036287511897767,0.023902598927710142,0.0648220989534749
M1064,0.050928119031533665,0.05893799554447232,0.030423966368538623,0.031112884085367373,0.060539356928723455
M1065,0.04620792883046915,0.0537843772817464,0.028074826564830912,0.027142946891088173,0.06204517557723329
M1066,0.06108213464320248,0.11458453810136121,0.010656167513504669,0.009838628633726247,0.03851009944021335
M1067,0.04114500686161857,0.03756068410059174,0.023000912429660514,0.030222456273055087,0.019996988410337358
M1068,0.04587106125155657,0.07731028530953946,0.04095980278843132,0.04242142308176674,0.024615406025773626
M1069,0.06250540672026994,0.12479007735555132,0.028189143731738097,0.02907693829900242,0.032308931187301
M107,0.06577482148409158,0.03679587030856163,0.05265491232848495,0.0467379357127676,0.057396986801876375
M1070,0.05230296508258861,0.08135239414106114,0.06083534656447035,0.06404185887646983,0.022486479201819228
M1071,0.04853640473901571,0.04580330801695282,0.024106270319551187,0.03158099641511375,0.054337670973393516
M1072,0.06488317906976533,0.07623474507090568,0.025588661460942488,0.03456812918807753,0.0723411524664703
M1073,0.02011207457401617,0.025300059653517903,0.007349280855726362,0.007525742061882164,0.007974568435172753
M1074,0.03645921766176285,0.02880217601631936,0.033657169561405874,0.03337277454508535,0.028460219271391553
M1075,0.03645254074197301,0.039905568898104614,0.036698084430912666,0.03720164803292824,0.0572566736085647
M1076,0.04228957621810747,0.05095803176911221,0.05421777521400356,0.05503135044387284,0.09776722755842328
M1077,0.044051023871606844,0.05305301667332396,0.05728552324375417,0.05787749986731195,0.10669454112642301
M1078,0.21792345810296454,0.26717299606994377,0.22765344739043417,0.2241549565678114,0.3899431506995947
M1079,0.22655529692531753,0.2547077353144445,0.17443125082500796,0.17676435324445458,0.3436067097512421
M108,0.08090075375419843,0.06723773278484042,0.07431820356640594,0.07522129905397201,0.10167782321346236
M1080,0.024075593554379045,0.02235754875288673,0.026065411770891552,0.02626471702616855,0.043995512573291595
M1081,0.0251588153685072,0.05419800549501557,0.023050488549589295,0.024804907755800742,0.04342612276643515
M1082,0.007142782548907978,0.007609073153219379,0.006940520049399222,0.00682241366016939,0.04330652539156257
M1083,0.03325757336567925,0.03822528146215265,0.033704292326323056,0.031624434796549104,0.022853557560283583
M1084,0.06074602053458152,0.09997653346459784,0.001722009853062475,0.0018066768273799622,0.07094797954419631
M1085,0.055611893668694824,0.09060508911199484,0.00369635458658376,0.00405241733122444,0.013037635221318108
M1086,0.05687889444274724,0.07810796912014788,0.02100489779713687,0.020788801316378707,0.04008259499567344
M1087,0.03842978705958711,0.05113414843332698,0.0211432516179869,0.015764986028633677,0.007375002718617387
M1088,0.07220983532264913,0.12173681806812615,0.014672961005396593,0.01147690244234729,0.046761328936252226
M1089,0.07074238704700003,0.11962567126582836,0.018318539998518884,0.014916929326243717,0.04481269883989341
M109,0.04364598147904247,0.05184283436162279,0.06251953756868284,0.06189534225140902,0.06738340960254972
M1090,0.15837593182978335,0.16989695237834979,0.14571748471777332,0.14976725987108178,0.14531076573995014
M1091,0.1021099221579289,0.08893970474258983,0.053343123268280945,0.04982672920575392,0.1506011242582711
M1092,0.0970797153006193,0.08924239240039021,0.08274235070735926,0.08990143587465542,0.17760111045427596
M1093,0.059204825198604795,0.09779707414185733,0.010508624560784904,0.008081514681722555,0.036051946540454
M1094,0.1063892305891024,0.1617911779549308,0.0138672470182569,0.014614274699022585,0.03604205636914846
M1095,0.06860453486029235,0.08648558917991472,0.04047343151801553,0.04172072781343922,0.052503748782495994
M1096,0.06888397876410474,0.08230960901218877,0.03931184992633622,0.040294787118108154,0.06962745084093301
M1097,0.041738225828779,0.04832994300558538,0.037105014003712744,0.036908056107270854,0.01712731614170085
M1098,0.029563390509173875,0.04218567249132584,0.03396048972159169,0.03211163303608499,0.02769338390737087
M1099,0.040184648911503806,0.05969112311574165,0.014120117399848406,0.014937131587965391,0.021227925579002285
M11,0.06404515457887458,0.09435408162554004,0.08803340520325285,0.08820731189032376,0.12470211374512528
M110,0.042445818590502414,0.03750315156345603,0.04319704228619036,0.04249977407410615,0.0679867088323216
M1100,0.06079741712051517,0.0762623481885812,0.024318987578201893,0.031024724762624783,0.060296952072113184
M1101,0.07472290173434014,0.09842543716494544,0.029711588432701604,0.030021761049443704,0.05423695672905323
M1102,0.035620962544596915,0.03795951905781308,0.023333732015857724,0.02266123121213331,0.01961313593751191
M1103,0.04249143468452421,0.043490306970137484,0.03449208061662349,0.03494299585271062,0.03576096281614229
M1104,0.045204569200369214,0.05813481719336347,0.01029750699629274,0.009785102222207473,0.047113854614820226
M1105,0.051685983915789484,0.05360385975872248,0.06531302583390464,0.05692326580474041,0.06686930628377587
M1106,0.03966881034094565,0.05816263845809752,0.019934530724753107,0.020441764754522026,0.011858997720674265
M1107,0.038701412463536124,0.04333036936914825,0.02168048511391876,0.022377953457531765,0.03429139616254899
M1108,0.032961126827022146,0.04765142035523489,0.018598721163190574,0.0187223281533672,0.015312344960878693
M1109,0.013113725395896681,0.02101567964396552,0.010150599379466434,0.010027545561085689,0.021995074108133814
M111,0.05734114036233515,0.05306214374019771,0.06906295196401326,0.06905147989743317,0.09377658344487518
M1110,0.02594920907198441,0.04293742534052795,0.020729704087693885,0.02154433864736434,0.009755314397805408
M1111,0.04472660757441207,0.06632405497824037,0.020113972098980904,0.019777030977443082,0.02156600108200978
M1112,0.045447083332927574,0.06211945489793288,0.009617795379414788,0.009939612534204634,0.022797310294546447
M1113,0.032764412306113384,0.044558538579608294,0.009066509715542109,0.009176134553217556,0.05580051303114902
M1114,0.0214444954167811,0.03157214021292464,0.00618542218547222,0.006119578115781041,0.058265696716891774
M1115,0.024263525119217408,0.018637986304147803,0.023802920503473435,0.02203512918127877,0.08384817489008367
M1116,0.01556923494129526,0.01992190271924555,0.004391578618044064,0.0051717840806734085,0.012488262914501181
M1117,0.06532478946355377,0.07960041069536566,0.04104443326018473,0.04049265375776898,0.15348337451356936
M1118,0.01313606411575313,0.022069744371146147,0.002895342273147854,0.0027248528186613525,0.005353750510709681
M1119,0.04991062926471194,0.08058753512653427,0.005372296886160265,0.005375946594750152,0.05964042099734027
M112,0.03432634817482377,0.03683984016674097,0.040471144722550235,0.03832416789489656,0.07456986046277596
M1120,0.1146924312092228,0.12723630321491128,0.11953734086467334,0.12107444041392394,0.19435139523093134
M1121,0.044657852634947905,0.04413594057701956,0.022988380179069276,0.02207415302567951,0.06592520422875499
M1122,0.04665586542467595,0.0738102341549289,0.0034943978893459907,0.003553780223568892,0.004955844835160019
M1123,0.03608885247453293,0.05522203554141955,0.005442144470949972,0.0055294084528565894,0.018047762608521076
M1124,0.060721063768414435,0.09363188723773014,0.009030851976806965,0.009244660884037583,0.027148375880765338
M1125,0.013722641197069363,0.015221156731059582,0.007940484309520388,0.007407409031898078,0.013058128996985491
M1126,0.07598187932565487,0.13354330444473045,0.013704481630966369,0.013038347855187822,0.04253117008007017
M1127,0.050465813134147525,0.06664839047060445,0.01213997944881604,0.012433646306863173,0.05244097523476563
M1128,0.0541827751999295,0.06829821444007984,0.014922104841577263,0.01603865073489087,0.06338269084020094
M1129,0.05630864090734062,0.0701564772525161,0.015885488912528552,0.01684835771851394,0.06473538477029635
M113,0.028391309384023417,0.029775448268353034,0.0338846855209525,0.03651476970749484,0.04373845465073231
M1130,0.05046570343901094,0.06664819104139562,0.012139974195302383,0.01243364628419811,0.05244097523476563
M1131,0.047398112546468425,0.053324904392816896,0.05037203607539032,0.052494401377509874,0.08739050066194176
M1132,0.024646163335113682,0.03684321822829165,0.028252736665007785,0.029082981922512244,0.06705345934601234
M1133,0.0243393391004967,0.018352132245571393,0.014538181751919989,0.012634001685444965,0.05853957101841343
M1134,0.02428889143873007,0.018738869934138785,0.014010030981491556,0.01240715159811108,0.05952237469385511
M1135,0.03879610561980499,0.038302555937029394,0.03464817299778011,0.0363506288770315,0.03173575149154647
M1136,0.03845348903560373,0.04598605628278971,0.01800053277668608,0.017283904102077287,0.057357955490979516
M1137,0.044233643771908616,0.05400592811357855,0.018907965920051725,0.01859741475688071,0.06845672335888024
M1138,0.03955732930980729,0.05748589119459274,0.01616152522857384,0.01864799050495339,0.02957371144771564
M1139,0.07397882450832072,0.0770912172108738,0.08510865598634569,0.08264241148809869,0.11089538859754842
M114,0.027852339574217778,0.031386016291477185,0.03367316964421597,0.03227569740262514,0.038593545658000994
M1140,0.015096143784268448,0.013228411947592902,0.012996137123897416,0.012693769317767332,0.03275823865721258
M1141,0.061946471603634555,0.10111924948161216,0.007532911553067245,0.009201075556728602,0.05236752498500105
M1142,0.019158648325598448,0.029209966006517398,0.003015645907681816,0.0028439614541219027,0.02664949660423087
M1143,0.02296855212975918,0.03528729860517359,0.002234874111549648,0.0026740318132230305,0.024206432707762904
M1144,0.02565055669027312,0.029909374914221628,0.010491738719928463,0.010897568841061836,0.017690559104541394
M1145,0.01242829839523947,0.009016713600552171,0.003788913671234937,0.0032667631949445356,0.011411876845527929
M1146,0.04086285813986524,0.032073193863899986,0.029136311013371035,0.032573433946408,0.08167835634426775
M1147,0.028286535196208024,0.01690482542251765,0.020957966055577995,0.020328330128357396,0.022092723212253636
M1148,0.03853608762074092,0.03877658243865103,0.024113158974539462,0.024363471283732622,0.051166014958728974
M1149,0.06316253765028225,0.10010854850501823,0.008628575141507982,0.009230284217965968,0.057191929079048485
M115,0.02988822559375121,0.03089253543263101,0.033527474726659526,0.03378693336347013,0.05729197330298333
M1150,0.08309700132711077,0.1351478418983584,0.008965399327757266,0.008871018554910728,0.06730950234222961
M1151,0.02583262688738992,0.03314239731523815,0.004738509762754243,0.006869917969631483,0.019423329514846818
M1152,0.006576950896601496,0.005757213934379483,0.004259564363787867,0.004271780555268405,0.011554437598725528
M1153,0.03219077248957335,0.03802335458501794,0.019545757068795067,0.018995751731010476,0.020636628010327118
M1154,0.0328117985322422,0.034776078349047855,0.023129306576941417,0.02385057212303161,0.025127781450453194
M1155,0.023705367841068872,0.023617919800122275,0.0056483230669663285,0.008209243336480116,0.019346423893925817
M1156,0.04522599007924918,0.04995987442804601,0.032527253496262655,0.031132073479502337,0.06553796208845625
M1157,0.04186152484840145,0.03415966465217925,0.04571106284823684,0.041186932455477714,0.04915405342952745
M1158,0.062385717863913004,0.032375093807006546,0.06729545974112329,0.05235769355077773,0.07374484242108133
M1159,0.028467125639841842,0.03755134512701967,0.006950988357055505,0.008512552355486048,0.017307356756708827
M116,0.03901247325671047,0.036094858187033806,0.0424395429713362,0.04266351745624538,0.05914610707787332
M1160,0.021401545896517604,0.022035724034137744,0.01486035844947074,0.015543395450228021,0.01831705404571733
M1161,0.05920549880818889,0.07228672674044771,0.031404012388761296,0.030305464874565747,0.03833026020729946
M1162,0.017542182672952048,0.023806149095055882,0.00467249465800184,0.00454978136687656,0.003115542791620851
M1163,0.03096564016041635,0.038702758891164306,0.01723513690264834,0.014557166220828845,0.020668113470923236
M1164,0.01957536607598054,0.020435095860009782,0.01532805416736345,0.014489303053531131,0.018342148248481644
M1165,0.059310132917345514,0.08104144475708269,0.026412778132933912,0.02179375949754257,0.038370578385937826
M1166,0.0181581363862757,0.025272044663551235,0.003499438376982753,0.003310844639768219,0.0031214752126311903
M1167,0.08915844446459335,0.0895233727531088,0.10024802748416323,0.10240722101178373,0.04151045695762955
M1168,0.039513646847514204,0.08120842669896294,0.02522185067356507,0.02542247713511846,0.029866444168929095
M1169,0.06303456772012682,0.09127777237661107,0.01473647487200594,0.014451024444113917,0.04350606106764995
M117,0.04263104143966746,0.03531566947191379,0.04624870824926119,0.044802937910357034,0.08486282791321138
M1170,0.05816904205418184,0.08527153293251262,0.014313289698430655,0.013957518972123939,0.04245539962237004
M1171,0.0891584516935384,0.0895233702020418,0.10024802740056933,0.10240721733615425,0.04151044604199586
M1172,0.11079365200552811,0.12508417177562178,0.13619125534808357,0.1405910070882732,0.06505535007150569
M1173,0.06257909923024399,0.08022680897966934,0.08061412193802253,0.08403266581902535,0.06731868194009877
M1174,0.04094528252932979,0.055625107780723694,0.04763923913064431,0.0473209713086053,0.04587315143430306
M1175,0.0583336454358838,0.09816932952583697,0.01908569704377947,0.01973615677151985,0.07764286481182038
M1176,0.10886972694331615,0.12895500833877452,0.10250888596104059,0.12014230296266508,0.01405984150235237
M1177,0.07574121830662771,0.16141242460303462,0.035630226991929984,0.03447727251675803,0.02822949277126839
M1178,0.11429935469132936,0.14918536080247527,0.1428405499227349,0.14735095370668042,0.18339273775127374
M1179,0.014166826467573114,0.021910753827524245,0.017921498734779023,0.01809096324765662,0.04449387597215796
M118,0.06476206619019334,0.05472085681888242,0.07050152932080707,0.06298803719123311,0.06483974521646978
M1180,0.05307491092565372,0.07111213395454759,0.013286233189995887,0.012018705425394197,0.053057126481770356
M1181,0.027359888494149873,0.04256405533383853,0.0026320997185307338,0.002674561291594875,0.006432623383595531
M1182,0.0459336231458467,0.05338823582888156,0.01740781413345843,0.01573087295167948,0.06443164243322881
M1183,0.017314036198614855,0.011215535302178836,0.019226155699270706,0.018180601370833386,0.029509741918806686
M1184,0.04102377713750542,0.064641990665605,0.0033322068466557692,0.003330202023267833,0.023539003981853195
M1185,0.020206495486387945,0.013517831024378433,0.030254628868013732,0.022562542849628376,0.06568753760013543
M1186,0.013542350494634032,0.013590386239358406,0.007152402589569877,0.00723006092927074,0.048302003850584474
M1187,0.05203221651737449,0.06918630160718485,0.016253291793270803,0.01585910116664094,0.05303264834864105
M1188,0.027150507863607762,0.04175809667003482,0.0030531970441336643,0.003042045170842229,0.006423825146678085
M1189,0.02198290734629227,0.0344065340904801,0.0016931799853728074,0.0016841653338649728,0.0028231159014002216
M119,0.06977105106320068,0.06220946205245834,0.0736873993968663,0.07693246595795476,0.11867722870479908
M1190,0.02330038560203797,0.03510138709339636,0.0020744230316059992,0.0026975725056513724,0.0047940826554377335
M1191,0.05246515972364755,0.06929619818974171,0.020813302811037684,0.019349318512795064,0.049926168526716504
M1192,0.04240742730551288,0.050363273737513904,0.021601277268908453,0.02119535555795188,0.0648884295577573
M1193,0.019742182580106432,0.013805935767422351,0.021858824341120686,0.01720988979797698,0.06605530599078901
M1194,0.013464258998062008,0.013954023122393265,0.0042732614339865685,0.005067322588259637,0.04837920503766415
M1195,0.20688514091806273,0.32074788557654477,0.09358427091176817,0.0918025905196921,0.12612064256804592
M1196,0.19812432660352883,0.27851755009610496,0.10257350842713914,0.10069846449431802,0.1228129321497075
M1197,0.10646670535856152,0.13424777101127902,0.1168842381375187,0.1119990016730965,0.26603724352455227
M1198,0.1268981931552876,0.15445063057176786,0.16427313758934284,0.15813156703506678,0.39456431861236557
M1199,0.20700701459535076,0.3268504652960349,0.09104959995074968,0.08921343947911531,0.12304214465507417
M12,0.3911128463641285,0.43035196817929305,0.4412259705056532,0.4277716818345992,0.4605987249026098
M120,0.03127277757534431,0.03862203546086405,0.041826120179831956,0.04238300714745801,0.06557685010039961
M1200,0.15211677256657852,0.1190993333354186,0.14034166427595682,0.13859792584063185,0.255309045836636
M1201,0.32798374267916636,0.33425717690528023,0.40296698217871735,0.4226570084130763,0.6262759079816984
M1202,0.1941235996925322,0.2961225895251852,0.09685517697888053,0.08773976381338731,0.11639814163177818
M1203,0.18861570006370418,0.46791411567246793,0.08922993917105727,0.08782294395161146,0.10929378989308935
M1204,0.23415754885292583,0.2746982347148364,0.2863289121766943,0.2663870839470675,0.30106085568332386
M1205,0.040266061286341866,0.05387515046872821,0.01171178544062699,0.01797352844804817,0.060562644513467795
M1206,0.06891469449255593,0.09574303891706613,0.024907421338918812,0.020268226119297402,0.08286047225910771
M1207,0.055127510618677066,0.053267955352455154,0.029407109858484767,0.03572205206184264,0.034358108287240605
M1208,0.03892129131190076,0.058714204634050866,0.007965910871601563,0.007896613169991665,0.05136804745954027
M1209,0.054464750101343974,0.04416364967515945,0.05316703101404779,0.05381218343768909,0.09427053953793448
M121,0.03421303743257872,0.04432113577657718,0.04819562316166754,0.04897600493804263,0.03776100644071971
M1210,0.05766339078555738,0.07553006079596623,0.022671476939516513,0.023754927426950775,0.060808173326742876
M1211,0.05913978651005694,0.07302892879744843,0.025451260847655238,0.027852725154868266,0.045663548300957875
M1212,0.06236534623748565,0.10467507052211396,0.01889278578066236,0.019688060979977235,0.050793600501456544
M1213,0.06517852394401122,0.07625669671015986,0.027716481780617887,0.02669421715779759,0.09479759326248886
M1214,0.057080955002919216,0.08736452473288775,0.012268801504671169,0.012976246790611037,0.042568669742083405
M1215,0.053831698775232785,0.07652412118877071,0.01979376465209954,0.015475110113449897,0.030784719707367875
M1216,0.032177911260961624,0.037374799506390034,0.011536701579333786,0.01704680081095378,0.03288569056465893
M1217,0.059843117976373594,0.09642683787230834,0.012459262321355183,0.008353234085082477,0.01190458751770066
M1218,0.07401671949626508,0.12323913358308973,0.008531816998322932,0.008853670513368031,0.06959391140743286
M1219,0.06400464668577566,0.07471413083504064,0.025225886785330113,0.026290673781665882,0.07378588191929875
M122,0.02942859643776795,0.028252171969322445,0.03576024635046979,0.03662342757783026,0.05019267658583453
M1220,0.07991929157709336,0.10119378919748094,0.026115081778940345,0.02890602779492385,0.09330963596916826
M1221,0.06903998479180891,0.11358538326783517,0.01049982941932915,0.011478275822654782,0.09780468611477434
M1222,0.06455352512569282,0.07862193001427446,0.0182510747393935,0.01816194874911237,0.1278200135469285
M1223,0.0672683006556668,0.10925724469357095,0.014978504061092796,0.01417092158289928,0.07432028834696656
M1224,0.08476763555240653,0.13717637246783979,0.017344509407226157,0.017072850235062935,0.07947705364529946
M1225,0.05808364600122177,0.09049368304417149,0.012290517438910659,0.01183321327713713,0.047119016929435015
M1226,0.05517237810560154,0.07909097853606424,0.01511612733005892,0.02032609801400344,0.03387303234389708
M1227,0.07003464111174065,0.08199075818692125,0.030972290646389622,0.032064826721528446,0.10430234849210446
M1228,0.06439205534945962,0.11107222085883602,0.009381029673623139,0.009455103447733192,0.0862214587306444
M1229,0.07336656748375657,0.09316108314339806,0.03172149765883433,0.033440220927126035,0.09117705024456497
M123,0.020161631049036986,0.026995833565026522,0.02685135557962359,0.02711102461807857,0.05068228100272435
M1230,0.06865349264039682,0.08619663686127532,0.034662278577842646,0.03358364942970737,0.07009817791375399
M1231,0.07982252153121543,0.12293051825141714,0.01494777164385923,0.015048769782308633,0.12629680446665625
M1232,0.07570499787418553,0.10085060217551889,0.020721574796395883,0.020046841518493192,0.16646927447583157
M1233,0.06850425562954328,0.08468407696259322,0.0319323867494558,0.03348940232010562,0.09040834335096888
M1234,0.0653920310050412,0.08096040378366082,0.03491602685285386,0.03439852459097178,0.06942604692377198
M1235,0.06319927688728132,0.11142738588989419,0.019623293321614086,0.017528348533655844,0.13464477735357513
M1236,0.11602959240308304,0.17838183912237796,0.03529718761753441,0.037726852165669296,0.2123847302753351
M1237,0.09740361230131318,0.1333854129467961,0.029099245120321148,0.034359430858951864,0.1747972934150864
M1238,0.02422289315083925,0.02984744991819224,0.006857351719940472,0.006414925349916867,0.0316868814771337
M1239,0.01258025733187338,0.015878824472252268,0.006986748677111288,0.006193446556768376,0.030467530989056038
M124,0.01808576222121892,0.01964144849400949,0.02266112983645191,0.021886463590461078,0.043688695462950455
M1240,0.00825389966918767,0.010163668695297815,0.010109576780016734,0.009143018260384371,0.040404363700888034
M1241,0.07216689346859285,0.08994510818787622,0.024756348882167156,0.02056152808738245,0.10115970056155184
M1242,0.02617348173751226,0.03722250436215511,0.003460839403099186,0.004175194046990873,0.016399403851086142
M1243,0.01002686994048923,0.008888885684084183,0.003423846217758562,0.004302108733948628,0.021928935999581952
M1244,0.03891099688594887,0.03581796003161037,0.026584184940865927,0.02995035948585881,0.03686533104415128
M1245,0.007562496292568263,0.007181124880723938,0.009174596778248102,0.00882738042462427,0.038389758416490026
M1246,0.014393896146361856,0.010406413499424528,0.006414671769260704,0.008401775115784866,0.033880418310545286
M1247,0.01796762092897929,0.019148512357754704,0.00671430223230661,0.00510689565540598,0.026406401181479865
M1248,0.12743384740436767,0.1367832786130699,0.10461407870886702,0.09735723526283274,0.22913883180565411
M1249,0.10973021090299657,0.10173947089578948,0.1059182049153324,0.10857664565941044,0.23420253349971673
M125,0.02039475895258118,0.025305540461812423,0.028042727500863424,0.03005124513351677,0.0586606052788256
M1250,0.2845141692594926,0.3311667179373831,0.19664796863626377,0.18610638601964624,0.25954473440022724
M1251,0.06898584347938341,0.0858884292847754,0.08677720266668552,0.08443558802899896,0.35290406205155894
M1252,0.022769110245163312,0.018047699542573323,0.016914477310496254,0.017584287292434993,0.07526894054470747
M1253,0.037551995653983324,0.0343998793539339,0.03587030962440136,0.036043205048084725,0.08052021754095363
M1254,0.06246851358870386,0.07288123980624607,0.03108798007026879,0.027041833346475853,0.054496220097589206
M1255,0.05857725241813353,0.09349513333083126,0.01220895541607106,0.01302107296580212,0.057423460419690514
M1256,0.0895002406248316,0.08877067276996008,0.053304204639508045,0.04778188663071173,0.10453810177876045
M1257,0.07528894239726719,0.06504068074142795,0.07842999262552794,0.07666520012608805,0.16304347559270363
M1258,0.0528171873678763,0.05794376746098187,0.059969616632536395,0.05603239885838027,0.08728868123049037
M1259,0.014421947302120717,0.02127413705088362,0.0023407236135470264,0.002179539760805679,0.009677357711566083
M126,0.024025942106092536,0.02979869585275431,0.032130257791992634,0.032098389068973686,0.05383737700668933
M1260,0.05620969153803735,0.09891358318978145,0.015601111132144718,0.016761048608667506,0.09330658921217792
M1261,0.05437762756364225,0.10344524985144171,0.021468975469959305,0.020181110363595486,0.08720426315940512
M1262,0.07438819544792927,0.08808701251221675,0.03949109088258695,0.03746551156778824,0.11937334985881011
M1263,0.02937215256211521,0.04894950441868937,0.011121024414404365,0.0116415770153937,0.029927399112240346
M1264,0.1891889708783986,0.13234671750848423,0.16780894040229044,0.1544089516107916,0.5059381235386747
M1265,0.07620974933724077,0.07913055936738336,0.051686285642955104,0.047879945546580864,0.09882348949641882
M1266,0.010397635704968275,0.012494463229651162,0.0028700034341196355,0.0032793252824472614,0.005926532489175792
M1267,0.01215584349677312,0.008777511598855632,0.008032955209463438,0.007688211686033901,0.026544718098711065
M1268,0.010720134649592648,0.012886598772532851,0.0029054027958974123,0.003349618708226391,0.006307885313556912
M1269,0.01151331925145599,0.015289203270242602,0.002610659740839429,0.00258601216510359,0.009687724703395384
M127,0.026174174460640586,0.026909345807403992,0.03322183696499248,0.03165410214768883,0.09065665796283433
M1270,0.01952850296625055,0.022310464995596132,0.021563112784924118,0.020370668863810292,0.03889371396950214
M1271,0.04690873783844255,0.03380000423868437,0.013391384142743356,0.02170747445396011,0.027646905365526803
M1272,0.010720452775816023,0.017016895663610226,0.008963760189913296,0.00881672644565126,0.03873080905614503
M1273,0.02695828066309379,0.035763110389323526,0.006896463650324606,0.0068675842758861875,0.0556911718172785
M1274,0.005924569972341931,0.007314303578842405,0.0005788258937521428,0.0006797854800243175,0.00268390168259517
M1275,0.009344721993245023,0.013128738280723246,0.005282738120127793,0.006006674567833079,0.016201534036371604
M1276,0.004764790533711487,0.005707884428241516,0.0006435966310900558,0.0006168727954631262,0.00637648064165352
M1277,0.008537233776913452,0.010367414434656136,0.0003434190587247475,0.0006402363167219424,0.008200832852853031
M1278,0.015408727345567393,0.014502543478590342,0.0072683273649531135,0.0074797637387071575,0.008371259911586717
M1279,0.006940844768080194,0.006994380477326052,0.002186823874142005,0.001903321208533604,0.005203194065241879
M128,0.044057307796916884,0.055471542175871275,0.05102455816467488,0.052652379736743776,0.10050264821207226
M1280,0.008620937803247778,0.010267499888477452,0.0029652155124367946,0.0028572036266469245,0.002435712904310621
M1281,0.011515587085682477,0.013682935024914774,0.0040568888826551875,0.002903251734480738,0.004083623389227137
M1282,0.00796960683900172,0.010243200085628495,0.0006381055260963461,0.0006591559773420111,0.004823011405991745
M1283,0.01192943058644272,0.01470746143813316,0.001005366274458493,0.0016108986958536795,0.0026359120983964553
M1284,0.010067602522296605,0.011602008975559746,0.0018530811209186565,0.001808533346144665,0.02658282674029332
M1285,0.0097660997881961,0.009725796246413522,0.009549493797400646,0.007569930048952104,0.02471340953491462
M1286,0.0017512822865517628,0.0014826944647026408,0.0016049323335119142,0.001165570526889233,0.004003436424626743
